Date_time,city,state/province,country,UFO_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
09/01/2011 22:00,wellington (canada),ns,ca,other,300.0,several hours,Multiple objects- Nightly- Four Week period.  ((NUFORC Note:  We suspect celestial bodies&#44 possibly twinkling stars.  PD)),10/10/2011,46.433333,-64.0
8/18/1999 21:10,grove city,oh,us,oval,600.0,10 minutes,2 oval shaped objects with 3 jets following for about 10 minutes&#44 then there was 12 black helicopters flying in same direction. Looked,8/30/1999,39.8813889,-83.0930556
5/15/2003 08:30,stanwood,wa,us,circle,60,1 minute,Sighting of highly unusual flying object in daylight with excellent viewing conditions in vicinity of jet airliner.,08/05/2009,48.2413889,-122.3694444
07/06/2011 22:45,maumee,oh,us,circle,3600,about an hour,there was a flashing ball of light moving in strange patterns and that hid from a plane.,08/07/2011,41.5627778,-83.6538889
2/15/1998 12:00,yakima,wa,us,changing,240,app.3-4 min.,black triangle seems able to dissapear and reapear...somehow conected with a moving cloud..,3/19/2002,46.6022222,-120.5047222
10/22/2003 20:55,wikieup,az,us,formation,4,hour and half,UFO ENCOUNTER IN ARIZONA,10/31/2003,34.7033333,-113.6105556
8/14/2006 11:15,fitzgerald,ga,us,light,6300.0,1 hr 45 min,Saw a light in the sky. thought it was a star&#44 but me and another witness notice the obeject moving forward &#44 zig zag &#44 and it would ge,10/30/2006,31.7147222,-83.2527778
8/24/2003 21:00,tinton falls,nj,us,circle,8.0,8 seconds,star shaped incredible rate of speed low whirring sound at night,8/28/2003,40.3041667,-74.1008333
2/22/2014 19:02,las vegas,nv,us,light,60,1 minute,Ufo in Vegas with video.,2/27/2014,36.175,-115.1363889
5/31/2013 23:00,kingston (canada),on,ca,fireball,120,2 minutes,Orange/red fireball in SE Ontario.,06/02/2013,44.233333,-76.483333
8/25/2011 20:45,twisp,wa,us,fireball,20.0,20 sec,bright amber-colored light drifts silently across the evening sky,10/10/2011,48.3636111,-120.1211111
11/01/2007 21:00,wooten,ky,,triangle,600,10 mins,Triangular&#44 four white lights. There was one flashing red light in the middle with a red flashing light,11/28/2007,37.178982,-83.302123
12/26/2006 19:20,glasgow (uk/scotland),,gb,light,120,2 minutes,Orange pulsing light - moved erratically then went straight up and disappeared.,02/01/2007,55.833333,-4.25
08/09/2008 09:45,elizabeth,nj,us,disk,120.0,1or2 minutes,I saw a huge disk w/ 2 big lights and several smaller lights around it.,08/12/2008,40.6638889,-74.2111111
7/29/2006 14:30,portland,or,us,sphere,900,15 mins,Metallic Spherical object(s) in sky above downtown Portland Oregon this evening.,10/30/2006,45.5236111,-122.675
6/27/2004 21:45,new york city,ny,us,fireball,1,1+ seconds,Fireball flashed and streaked across the Manhattan sky northward and disappeared in a little over a second,07/08/2004,40.7141667,-74.0063889
12/13/2006 21:20,walls,ms,us,unknown,20,15-20 seconds,Dark amber colored object flying at a high rate of speed,02/01/2007,34.9577778,-90.1516667
05/10/2011 00:00,palo alto,ca,us,light,180,3 minutes,Silent&#44 red and blue lights&#44 hovering&#44 circling then dropping fast.,05/12/2011,37.4419444,-122.1419444
04/07/2014 12:54,pleasanton,ca,us,sphere,2,2 seconds,Description: Two spherical objects&#44 as if anchored together. Summary: Unusual object entering the atmosphere.Color: Two blue ob,04/11/2014,37.6625,-121.8736111
6/20/2012 23:30,winter haven&#44 eagle lake,fl,,flash,120,2 minutes,Large blue light / electromagnetic pulse in Winter Haven/Eagle Lake&#44 FL Area 6/20/12 at 11:30 pm,07/04/2012,27.985408,-81.76503
8/21/2001 04:00,ely (about 40-50 miles outside),mn,us,light,60.0,a minute or or two,While canoeing at 3:30 AM we saw a blinking light in the sky similar to that of an aircraft. Suddenly it lit up &amp; sped away,11/20/2001,47.9033333,-91.8669444
01/12/2009 21:05,monroe,la,us,triangle,300,5 minutes,Unusually fast and triangular shaped craft with red and green flickering lights underneath,3/19/2009,32.5091667,-92.1191667
08/10/2002 22:00,battle creek,mi,us,fireball,4,4 seconds,Bright Green Fire Ball with long tail falling from the sky,10/28/2002,42.3211111,-85.1797222
10/19/2012 23:59,faison,nc,us,oval,2,~2 seconds,Faison NC&#44 a bright oval object flashed above 3 friends and I&#44 lit he whole area up.,10/30/2012,35.1161111,-78.1363889
3/27/2014 21:16,concord,nc,us,triangle,3600,1+ hour,Multiple triangular shaped ufo&#39s&#44 with green and white lights.,04/04/2014,35.4086111,-80.5797222
5/20/1996 16:00,passaic,nj,us,disk,300,5 minutes,Interaction with an unknown silent object which tumbled in a straight line away and up at a shallow angle to where a silver dot was.,1/17/2004,40.8566667,-74.1288889
07/07/2008 14:30,toronto (canada),on,ca,diamond,1800,aprx 30 mins,Unidentifyed Object flying over Toronto&#44 ON&#44 CA Lakeshore.,3/19/2009,43.666667,-79.416667
3/17/2010 18:00,drogheda (ireland),,,oval,10,10 seconds,I was talking to my family when something large enough caught my eye out the window it moved in the sky&#44 I ran outside without saying a,4/13/2010,53.717856,-6.356099
8/18/2012 00:00,hagerman,nm,us,diamond,3600.0,1 hour,Total of 6 bright white orbs with red and green lights that flashed when they moved around in two perfectly aligned triangle patterns.,8/19/2012,33.115,-104.3263889
11/05/2012 21:30,diamond springs,ca,us,unknown,1800,30 minutes,The objects moved at different speed and then stopped,11/19/2012,38.6947222,-120.8138889
2/27/2012 21:00,pasadena,ca,us,oval,4,4 sec.,Oval/circle light blue-green glowing object moved in medium fast speed,3/13/2012,34.1477778,-118.1436111
9/15/2005 07:00,louisburg,nc,us,triangle,900.0,15 minutes,There was a black triangle object with three glowing disk beneath the craft hovering in the eastern sky as the sun was setting&#44 pausing,10/20/2005,36.0988889,-78.3013889
9/15/1978 22:30,edmundston (canada),nb,ca,disk,3600.0,1hour,After witnessing a ufo&#44 with my family&#44 I beleive that my mother and myself were abducted the next night.,12/02/2000,47.366667,-68.333333
2/16/2001 20:20,aberdeen (uk/scotland),,gb,light,300,5mins+propably more,star like objects travelling fast,08/05/2001,57.166667,-2.666667
9/22/2001 22:00,topaz lake,nv,us,oval,300.0,5min.,It was a bright hovering over the ridge of the mountains,10/08/2007,38.6958333,-119.5430556
4/15/1998 17:44,roanoke,va,us,fireball,120,2 min.,IT WAS A BRIGHT BALL OF LIGHT OVER THE BLUE RIDGE MOUTAINS.IT MOVED TO THE LEFT MOVED TO THE RIGHT THEN WENT SOUTH WEST THEN WITHIN ABL,6/18/1998,37.2708333,-79.9416667
5/19/2001 02:00,bear canyon lake,az,,formation,420,7 minutes,3 satellites or crafts (dimmed star like light quality) flying in a triangular formation&#44,10/12/2001,34.401498,-111.00245
08/08/2003 01:00,aztalan state park,wi,,changing,60.0,1 minute,Strobing Light Tubes 30 feet long 5 in parallel,1/31/2004,43.066042,-88.8611
10/28/2000 15:00,kintnersville,pa,us,other,180,3 minutes,it flew across the western sky and was shaped like a symmetrical top,05/02/2003,40.5569444,-75.18
06/10/1966 21:00,hickory,nc,us,disk,1800,30minutes,DISK SHAPED CRAFT IN SKY,2/23/2000,35.7330556,-81.3413889
10/10/2013 00:00,clifton,nj,,light,60,<1 minute,Bright light&#33&#33,10/14/2013,40.858433,-74.163755
12/24/2012 23:40,tampa,fl,us,fireball,60,1 minute,A fiery round craft headed north at low altitude followed by an identical craft a few seconds behind.,02/04/2013,27.9472222,-82.4586111
7/15/1996 20:30,sussex city,nj,,other,60,1 min,OBJECT SEEN WEEK OF PAN AM 800 DISASTER&#44LESS THAN 1OO AIR MILES FROM SITE.VIDIO TAKEN&#44WILL FOWARD.I KNOW OF NO OTHER CRAFT THAT CAN FLI,1/28/1999,41.209818,-74.607661
40614,panhandle,tx,us,unknown,1800,30 minutes,30 minutes. Pulsing lights&#44 unknown shape. Texas,12/12/2011,35.3455556,-101.38
9/27/2008 17:00,las vegas,nv,us,sphere,3000.0,40-50 minutes,Sphere over Las Vegas viewed from the pool of the Imperial Palace Hotel.,10/31/2008,36.175,-115.1363889
10/12/2009 11:00,mcdonough,ga,us,formation,900,15 minutes,We were outside filming a highschool project when someone saw a flash over head. we looked up and saw 3 or even 4 crafts with no distin,12/12/2009,33.4472222,-84.1469444
05/06/2010 21:30,hadley,ma,us,light,180,2-3 minutes,bright amber light over Amherst-Hadley MA,05/12/2010,42.3416667,-72.5888889
1/25/2012 19:20,sterling,il,us,formation,300,5 minutes,5 orange and red flashing lights flying west in a formation,02/03/2012,41.7886111,-89.6961111
9/25/2004 13:00,toronto (canada),on,ca,circle,5.0,5 sec,golden orb at a high rate of speed within clouds,07/05/2008,43.666667,-79.416667
9/20/2004 22:00,edmonds,wa,us,triangle,120.0,+/- 2minutes,Triangle over Edmonds,1/19/2005,47.8108333,-122.3761111
6/30/1969 19:25,durban (south africa),,,changing,40,40seconds,1969 Durban sighting,4/14/2009,-29.85868,31.02184
02/03/2012 19:00,vida,or,us,other,9000,2 hr 30 min,Hovering craft with flashing red&#44 green&#44 and blue lights.  ((NUFORC Note:  Possible sighting of Sirius&#44 or one of the planets??  PD)),02/10/2012,44.1461111,-122.5686111
6/30/2008 05:45,gainesville,fl,us,circle,180,3 min,Two quick moving lights in the sky sighted in Gainesville&#44 FL,07/05/2008,29.6513889,-82.325
11/15/2000 20:00,kokomo (west of),in,us,flash,9900,1/2hour to 45min.,glittering white lights accompany bright orange spheres.,09/06/2002,40.4863889,-86.1336111
4/23/2012 22:40,cedar park,tx,us,chevron,10,10 seconds,A boomerang shaped shadow flew over me at a commercial airplane speed,5/13/2012,30.505,-97.82
07/05/2013 22:55,virginia beach,va,us,circle,300,5 minutes,Dark circle with orange light above no sound&#44 no flashing&#44 slowly crossing sky.,7/14/2013,36.8527778,-75.9783333
09/03/2008 22:30,athens,ga,us,unknown,1200.0,20 minutes,Solid red light moving slowly across sky&#44 at times had white things coming off of it as if it was falling off.,10/31/2008,33.9608333,-83.3780556
06/06/2012 00:30,forest lake,mn,us,oval,2,2 seconds,White/Blue Unknown Craft in Forest Lake&#44 MN,06/08/2012,45.2788889,-92.985
9/21/2000 21:00,cushing,tx,us,fireball,2.0,1-2 seconds,Object passed straight overhead&#44 moving from north to south. It seemed to be very close&#44 seemingly to be just above a large oak tree. I,12/02/2000,31.8144444,-94.8402778
01/02/2011 05:30,seminole,al,us,teardrop,172800,2 days,Why come in such large numbers for any other reason than attack?,3/13/2012,30.515,-87.4738889
